UTC,Open,High,Low,Close,Volume
2022-01-21,1838.848,1843.108,1828.384,1834.328,51.934367
2022-01-22,1838.848,1843.108,1828.384,1834.328,0.0
2022-01-23,1834.524,1836.948,1831.428,1834.598,1.23326
2022-01-24,1834.588,1844.208,1829.558,1843.538,62.92904
2022-01-25,1843.538,1853.748,1834.838,1849.398,52.620270000000005
2022-01-26,1849.355,1849.448,1814.838,1821.828,56.4663875
2022-01-27,1821.848,1821.858,1791.678,1797.158,58.46797
2022-01-28,1797.158,1799.3080000000002,1780.158,1791.028,55.546978
2022-01-29,1797.158,1799.3080000000002,1780.158,1791.028,0.0
2022-01-30,1791.928,1791.928,1788.3380000000002,1789.408,1.16784
2022-01-31,1789.408,1799.805,1785.458,1797.748,44.606935
2022-02-01,1797.708,1808.638,1795.625,1800.578,40.8987125
2022-02-02,1800.578,1810.718,1794.358,1807.755,38.971734000000005
2022-02-03,1807.798,1808.875,1788.538,1805.608,55.3080495
2022-02-04,1805.608,1814.798,1792.018,1807.558,54.6017275
2022-02-05,1805.608,1814.798,1792.018,1807.558,0.0
2022-02-06,1806.719,1811.308,1806.678,1809.934,1.4873
2022-02-07,1809.968,1823.458,1808.638,1821.878,75.90466
2022-02-08,1821.878,1828.664,1815.314,1825.838,57.241150000000005
2022-02-09,1825.854,1835.708,1824.538,1832.508,43.22355
2022-02-10,1832.518,1841.838,1821.534,1826.708,62.52426
2022-02-11,1826.708,1865.378,1820.838,1857.898,67.789295
2022-02-12,1826.708,1865.378,1820.838,1857.898,0.0
2022-02-13,1859.233,1862.028,1855.308,1859.404,1.69072
2022-02-14,1859.428,1874.018,1850.698,1870.948,75.15701
2022-02-15,1870.928,1879.378,1844.398,1852.848,58.586510000000004
2022-02-16,1852.848,1872.498,1850.188,1869.788,52.2008265
2022-02-17,1869.808,1901.016,1867.698,1899.878,70.51737
2022-02-18,1899.903,1902.358,1886.478,1897.768,57.706559999999996
2022-02-19,1899.903,1902.358,1886.478,1897.768,0.0
2022-02-20,1900.818,1906.348,1896.651,1904.758,1.229996
2022-02-21,1904.758,1914.023,1887.453,1909.448,56.08067
2022-02-22,1909.418,1913.798,1891.268,1898.148,70.4825
2022-02-23,1898.148,1911.458,1889.548,1910.623,58.22326
2022-02-24,1910.643,1974.398,1877.9380000000003,1906.398,109.12460275000001
2022-02-25,1906.398,1921.478,1882.828,1888.528,74.61894
2022-02-26,1906.398,1921.478,1882.828,1888.528,0.0
2022-02-27,1919.206,1930.948,1904.208,1910.038,2.41501
2022-02-28,1910.038,1919.288,1890.768,1906.178,80.66523
2022-03-01,1906.178,1950.078,1901.268,1942.188,90.632167
2022-03-02,1942.188,1947.788,1913.738,1928.668,75.617666
2022-03-03,1928.668,1941.203,1921.906,1934.807,79.27194
2022-03-04,1934.807,1970.648,1929.498,1969.848,102.97448
2022-03-05,1934.807,1970.648,1929.498,1969.848,0.0
2022-03-06,1974.472,1991.358,1974.192,1988.608,2.98353
2022-03-07,1988.608,2002.518,1960.878,1998.608,91.88090700000001
2022-03-08,1998.678,2070.358,1980.938,2043.648,86.059175
2022-03-09,2043.728,2059.068,1976.008,1989.728,75.98720800000001
2022-03-10,1989.728,2009.062,1970.508,1995.168,55.219785
2022-03-11,1995.168,1997.142,1958.438,1988.248,40.495565
2022-03-12,1995.168,1997.142,1958.438,1988.248,0.0
2022-03-13,1984.742,1990.308,1970.548,1974.108,1.448965
2022-03-14,1974.148,1978.662,1949.628,1952.058,38.157553
2022-03-15,1952.058,1952.088,1906.948,1917.853,48.35827
2022-03-16,1917.829,1929.328,1894.948,1926.898,48.179996
2022-03-17,1926.888,1949.748,1925.363,1943.778,40.02335
2022-03-18,1943.765,1945.203,1917.798,1921.198,32.650800000000004
2022-03-19,1943.765,1945.203,1917.798,1921.198,0.0
2022-03-20,1921.358,1926.168,1918.058,1918.938,1.595025
2022-03-21,1918.928,1941.168,1917.858,1935.488,32.01665
2022-03-22,1935.488,1938.268,1910.508,1919.543,36.98152
2022-03-23,1919.523,1948.293,1915.453,1945.968,34.265404
2022-03-24,1945.919,1966.083,1937.278,1959.155,37.32919
2022-03-25,1959.155,1964.153,1942.998,1957.688,49.42376
2022-03-26,1959.155,1964.153,1942.998,1957.688,0.0
2022-03-27,1956.968,1959.053,1954.613,1957.063,1.43768
2022-03-28,1957.063,1958.258,1916.838,1923.918,57.594454
2022-03-29,1923.938,1929.168,1889.998,1916.268,60.2582
2022-03-30,1916.298,1938.428,1915.788,1933.958,46.62731
2022-03-31,1933.938,1949.723,1918.988,1936.675,50.53859
2022-04-01,1936.675,1939.358,1917.908,1924.778,39.717800000000004
2022-04-02,1936.675,1939.358,1917.908,1924.778,0.0
2022-04-03,1923.788,1925.758,1921.308,1924.578,1.27191
2022-04-04,1924.578,1936.878,1915.328,1931.428,41.20967
2022-04-05,1931.428,1944.463,1917.838,1920.518,40.05831
2022-04-06,1920.458,1933.348,1915.038,1923.632,49.75145
2022-04-07,1923.678,1937.708,1920.378,1932.848,62.13286
2022-04-08,1932.878,1948.088,1927.548,1947.138,40.38123
2022-04-09,1932.878,1948.088,1927.548,1947.138,0.0
2022-04-10,1946.138,1949.838,1943.118,1944.578,1.497552
2022-04-11,1944.578,1969.558,1939.882,1952.638,53.101722
2022-04-12,1952.638,1978.508,1949.518,1965.758,46.47507
2022-04-13,1965.752,1981.482,1962.718,1977.062,46.72023
2022-04-14,1977.088,1980.248,1960.412,1973.218,46.4691
2022-04-15,1977.088,1980.248,1960.412,1973.218,0.0
2022-04-16,1977.088,1980.248,1960.412,1973.218,0.0
2022-04-17,1974.038,1988.028,1970.838,1986.622,3.772597
2022-04-18,1986.618,1998.268,1976.122,1977.058,44.256915
2022-04-19,1977.068,1981.848,1943.588,1949.618,53.23504
2022-04-20,1949.592,1958.208,1939.16,1956.662,55.623870000000004
2022-04-21,1956.658,1957.278,1936.632,1950.848,50.2337
2022-04-22,1950.848,1955.482,1926.458,1930.708,59.059650000000005
2022-04-23,1950.848,1955.482,1926.458,1930.708,0.0
2022-04-24,1930.523,1934.328,1927.953,1932.508,1.70408
2022-04-25,1932.568,1932.663,1891.3730000000005,1899.258,63.122550000000004
2022-04-26,1899.248,1911.108,1895.608,1906.453,52.15898
2022-04-27,1906.458,1906.898,1881.248,1885.513,58.656980000000004
2022-04-28,1885.493,1896.608,1871.938,1895.428,55.41053
2022-04-29,1895.418,1919.838,1894.373,1895.748,55.553070000000005
2022-04-30,1895.418,1919.838,1894.373,1895.748,0.0
2022-05-01,1895.635,1899.788,1895.338,1897.118,2.325925
2022-05-02,1897.118,1898.373,1854.468,1863.098,52.32773
2022-05-03,1863.098,1877.998,1850.308,1868.278,46.064094
